0,14,molecular function,process of,antibiotic
1,17,biologic function,issue in,biomedical occupation or discipline
0,17,biologic function,issue in,governmental or regulatory activity
1,19,diagnostic procedure,measures,element ion or isotope
0,19,diagnostic procedure,measures,gene or genome
1,6,fungus,interacts with,reptile
0,6,governmental or regulatory activity,interacts with,reptile
1,35,professional or occupational group,performs,laboratory procedure
0,35,steroid,performs,laboratory procedure
1,15,neoplastic process,co-occurs with,injury or poisoning
0,15,fish,co-occurs with,injury or poisoning
1,4,enzyme,affects,biologic function
0,4,enzyme,affects,medical device
1,21,vitamin,causes,mental or behavioral dysfunction
0,21,physiologic function,causes,mental or behavioral dysfunction
1,7,organ or tissue function,result of,genetic function
0,7,organ or tissue function,result of,body location or region
1,6,nucleic acid nucleoside or nucleotide,interacts with,biomedical or dental material
0,6,cell component,interacts with,biomedical or dental material
1,8,hazardous or poisonous substance,complicates,disease or syndrome
0,8,research activity,complicates,disease or syndrome
1,36,body space or junction,conceptual part of,body system
0,36,hazardous or poisonous substance,conceptual part of,body system
1,4,anatomical abnormality,affects,human
0,4,nucleic acid nucleoside or nucleotide,affects,human
1,6,indicator reagent or diagnostic aid,interacts with,hazardous or poisonous substance
0,6,indicator reagent or diagnostic aid,interacts with,congenital abnormality
1,16,neuroreactive substance or biogenic amine,disrupts,cell
0,16,neuroreactive substance or biogenic amine,disrupts,research activity
1,7,experimental model of disease,result of,acquired abnormality
0,7,experimental model of disease,result of,physical object
1,7,clinical attribute,result of,organism function
0,7,fully formed anatomical structure,result of,organism function
1,21,organic chemical,causes,anatomical abnormality
0,21,neoplastic process,causes,anatomical abnormality
1,39,tissue,developmental form of,body part organ or organ component
0,39,tissue,developmental form of,amino acid sequence
1,4,pathologic function,affects,physiologic function
0,4,pathologic function,affects,steroid
1,11,patient or disabled group,produces,regulation or law
0,11,clinical attribute,produces,regulation or law
1,14,pathologic function,process of,mental or behavioral dysfunction
0,14,quantitative concept,process of,mental or behavioral dysfunction
1,18,body part organ or organ component,part of,mammal
0,18,temporal concept,part of,mammal
1,35,patient or disabled group,performs,diagnostic procedure
0,35,temporal concept,performs,diagnostic procedure
1,16,biologically active substance,disrupts,molecular function
0,16,biologically active substance,disrupts,occupational activity
1,3,fungus,is a,entity
0,3,molecular biology research technique,is a,entity
1,4,receptor,affects,neoplastic process
0,4,age group,affects,neoplastic process
1,11,cell component,produces,amino acid peptide or protein
0,11,conceptual entity,produces,amino acid peptide or protein
1,14,organism function,process of,mammal
0,14,food,process of,mammal
1,14,organism function,process of,amphibian
0,14,amphibian,process of,amphibian
1,3,neoplastic process,is a,biologic function
0,3,neoplastic process,is a,research device
1,11,cell function,produces,neuroreactive substance or biogenic amine
0,11,reptile,produces,neuroreactive substance or biogenic amine
1,10,family group,uses,regulation or law
0,10,classification,uses,regulation or law
1,15,disease or syndrome,co-occurs with,mental or behavioral dysfunction
0,15,disease or syndrome,co-occurs with,cell component
1,20,medical device,prevents,pathologic function
0,20,medical device,prevents,cell or molecular dysfunction
1,18,acquired abnormality,part of,fungus
0,18,acquired abnormality,part of,organ or tissue function
1,12,experimental model of disease,degree of,cell or molecular dysfunction
0,12,experimental model of disease,degree of,organic chemical
1,4,therapeutic or preventive procedure,affects,biologic function
0,4,clinical attribute,affects,biologic function
1,37,diagnostic procedure,analyzes,receptor
0,37,diagnostic procedure,analyzes,population group
1,4,diagnostic procedure,affects,mental or behavioral dysfunction
0,4,geographic area,affects,mental or behavioral dysfunction
1,4,regulation or law,affects,organization
0,4,bacterium,affects,organization
1,4,biomedical or dental material,affects,natural phenomenon or process
0,4,biomedical or dental material,affects,antibiotic
1,8,experimental model of disease,complicates,acquired abnormality
0,8,research activity,complicates,acquired abnormality
1,4,gene or genome,affects,mental process
0,4,fully formed anatomical structure,affects,mental process
1,9,pathologic function,occurs in,age group
0,9,pathologic function,occurs in,phenomenon or process
1,5,laboratory or test result,associated with,congenital abnormality
0,5,laboratory or test result,associated with,chemical
1,6,chemical viewed functionally,interacts with,neuroreactive substance or biogenic amine
0,6,physical object,interacts with,neuroreactive substance or biogenic amine
1,18,anatomical structure,part of,human
0,18,occupational activity,part of,human
1,4,indicator reagent or diagnostic aid,affects,cell function
0,4,indicator reagent or diagnostic aid,affects,vitamin
1,1,body part organ or organ component,location of,acquired abnormality
0,1,body part organ or organ component,location of,behavior
1,4,biomedical or dental material,affects,molecular function
0,4,biomedical or dental material,affects,virus
1,3,animal,is a,organism
0,3,animal,is a,injury or poisoning
1,4,physiologic function,affects,virus
0,4,physiologic function,affects,pharmacologic substance
1,19,laboratory procedure,measures,experimental model of disease
0,19,enzyme,measures,experimental model of disease
1,17,natural phenomenon or process,issue in,occupation or discipline
0,17,natural phenomenon or process,issue in,experimental model of disease
1,35,group,performs,research activity
0,35,group,performs,experimental model of disease
1,14,physiologic function,process of,fish
0,14,physiologic function,process of,biologic function
1,4,cell function,affects,vertebrate
0,4,cell function,affects,biomedical or dental material
1,1,cell component,location of,bacterium
0,1,body substance,location of,bacterium
1,8,antibiotic,complicates,organ or tissue function
0,8,bird,complicates,organ or tissue function
1,6,nucleic acid nucleoside or nucleotide,interacts with,eicosanoid
0,6,nucleic acid nucleoside or nucleotide,interacts with,research activity
1,4,chemical viewed functionally,affects,biologic function
0,4,family group,affects,biologic function
1,26,human,exhibits,individual behavior
0,26,human,exhibits,congenital abnormality
1,8,antibiotic,complicates,neoplastic process
0,8,body substance,complicates,neoplastic process
1,21,hazardous or poisonous substance,causes,experimental model of disease
0,21,cell component,causes,experimental model of disease
1,4,antibiotic,affects,mental process
0,4,antibiotic,affects,organophosphorus compound
1,1,acquired abnormality,location of,neoplastic process
0,1,acquired abnormality,location of,human
1,7,pathologic function,result of,social behavior
0,7,pathologic function,result of,diagnostic procedure
1,6,enzyme,interacts with,hazardous or poisonous substance
0,6,research activity,interacts with,hazardous or poisonous substance
1,4,organophosphorus compound,affects,organ or tissue function
0,4,research device,affects,organ or tissue function
1,21,antibiotic,causes,disease or syndrome
0,21,intellectual product,causes,disease or syndrome
1,6,steroid,interacts with,chemical viewed functionally
0,6,steroid,interacts with,professional society
1,20,medical device,prevents,injury or poisoning
0,20,activity,prevents,injury or poisoning
1,3,regulation or law,is a,conceptual entity
0,3,injury or poisoning,is a,conceptual entity
1,4,cell or molecular dysfunction,affects,genetic function
0,4,cell or molecular dysfunction,affects,therapeutic or preventive procedure
1,10,group,uses,medical device
0,10,group,uses,experimental model of disease
1,3,research device,is a,physical object
0,3,research device,is a,educational activity
1,15,disease or syndrome,co-occurs with,acquired abnormality
0,15,animal,co-occurs with,acquired abnormality
1,7,cell or molecular dysfunction,result of,mental or behavioral dysfunction
0,7,cell or molecular dysfunction,result of,manufactured object
1,35,family group,performs,daily or recreational activity
0,35,cell or molecular dysfunction,performs,daily or recreational activity
1,21,manufactured object,causes,injury or poisoning
0,21,manufactured object,causes,diagnostic procedure
1,1,gene or genome,location of,organism function
0,1,mammal,location of,organism function
1,33,genetic function,precedes,organism function
0,33,occupational activity,precedes,organism function
1,6,vertebrate,interacts with,organism
0,6,molecular sequence,interacts with,organism
1,26,group,exhibits,behavior
